Account ID,Company Name,Listed,Ticker,ISIN,HQ Country,GICS Sector,Accounting Year End, Reported Scope 1 (tCO2e) , Estimated Scope 1 (tCO2e) ,Scope 1 source,Scope 1 quality flag, Reported market-based Scope 2 (tCO2e) , Note , Reported location-based Scope 2 (tCO2e) , Estimated location-based Scope 2 (tCO2e) ,Location-based Scope 2 source,Location-based Scope 2 quality flag,Scope 2 company comments,GHG revenue intensity (tCO2e/mmUSD),Scope 2 figure used for intensity,amplification.wordsindex,DeAmplification.wordsindex,HE_negativeindex,HE_positiveindex,angerindex,anticipationindex,disgustindex,fearindex,joyindex,sadnessindex,surpriseindex,trustindex,LMnegativeindex,LMpositiveindex,LMuncertaintyindex,BasicNegativeWordsindex,PositivePolarisedindex,NegativePolarisedindex,PowerWordsindex,PrudentialNegativeindex,PrudentialPositiveindex,PrudentialTopNegativeindex,Strategyindex,Financial.termsindex,Regulationindex,Technologyindex,Healthcareindex,Environmentindex,Socialindex,Governanceindex,ESGindex,LMuncertaintyindex,Regulationindex,Environmentindex,Socialindex,Governanceindex,ESGindex,ISIN lower,2016vol,2017vol,2018vol,2019vol,VolFactor,Carbon Emission  (tCO2e/mmUSD)
8860,Iluka Resources,Yes,ILU AU,AU000000ILU1,Australia,Materials,31/12/2016,," 310,000 ","Estimated: Coal Extraction, Gamma GLM",6,, NA ,," 120,000 ","Estimated: Gamma GLM, Coal Extraction",6,,746.89,Location-based,93,124,58,104,119,94,56,93,90,84,75,78,97,74,62,81,102,81,81,127,244,100,193,98,41,14,0,128,266,55,144,0.28,0.20,0.02,0.18,0.07,0.06,au000000ilu1,0.029744313,0.01870997,0.021267027,0.026010269,0.095989975,746.8908497
9098,Investa Office Fund,Yes,IOF AU,,Australia,Real Estate,31/03/2016," 1,291.90 ",,Reported: CDP (Not Reviewed),," 1,952.00 ",  ," 28,204.91 ",,Reported: CDP (Not Reviewed),,"Through the use of tri-generation power IOF was able to avoid over 2,700 tonnes of CO2 emissions during the reporting period. Across the three IOF sites tri-generated power accounted for different proportions of total base building electricity consumption (126 Phillip St: 27.19%, 133 Castlereagh St: 42.55% and 10-20 Bond St: 43.70%) depending on the heating, hot water and air-conditioning services as required by each asset. As mentioned during the previous response, this figure has been calculated with the assistance of 'cogent', the supplier of gas used during the tri-generation process.",21.47,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,21.46856386
8914,Incitec Pivot,Yes,IPL AU,AU000000IPL1,Australia,Materials,30/09/2016," 2,349,535.00 ",,Reported: CDP (Reviewed),7,, NA ," 307,727.00 ",,Reported: DC (Reviewed),7,,1075.43,Location-based,149,44,76,99,79,96,123,84,100,95,89,94,90,127,65,106,136,106,76,142,79,127,54,86,36,70,0,243,120,103,140,0.27,0.10,0.07,0.09,0.07,0.04,au000000ipl1,0.025424971,0.014623501,0.01513273,0.018703742,0.268421053,1075.431425
10628,Lend Lease Group,Yes,LLC AU,AU000000LLC3,Australia,Real Estate,28/06/2017," 86,745.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 530,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,49.10,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000llc3,0.018016539,0.013158958,0.018910974,0.021170571,0.190225564,49.09799879
50088,Magellan Financial Group,Yes,MFG AU,AU000000MFG4,Australia,Financials,31/12/2016, -   ,,Reported: CDP (Not Reviewed),,, NA , 123.60 ,,Reported: CDP (Not Reviewed),,"Magellan purchases electricity from the grid to run its offices. Scope 2 emissions are reported for the Sydney, Melbourne and New York offices.Electricity consumed in serviced offices (Australia: Brisbane, Adelaide, Perth; USA: Newport Beach, New York (to 30 April 2016); NZ: Auckland) is treated as Scope 3 as these offices are not under the operational control of Magellan.",0.48,Location-based,96,43,85,59,85,95,80,76,86,75,67,107,76,69,101,61,93,61,89,74,97,78,150,112,57,38,0,175,59,106,112,0.12,0.28,0.16,0.09,0.09,0.19,au000000mfg4,0.022143118,0.014510423,0.020511003,0.025184113,0.109774436,0.484572862
12095,Mirvac Group,Yes,MGR AU,AU000000MGR9,Australia,Real Estate,29/06/2017," 6,179.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 310,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,185.29,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000mgr9,0.01477629,0.01109614,0.012725415,0.011561566,0.561403509,185.2911702
31558,Mineral Resources,Yes,MIN AU,AU000000MIN4,Australia,Materials,30/06/2016," 101,769.00 ",,Reported: CDP (Reviewed),7,, NA ," 1,898.00 ",,Reported: CDP (Reviewed),7,,120.83,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000min4,0.03086603,0.027829263,0.03238394,0.022188582,0.16566416,120.8282341
21438,Macquarie Group,Yes,MQG AU,AU000000MQG1,Australia,Financials,31/03/2017, 391.00 ,,Reported: CDP (Reviewed),7,, NA ," 38,147.00 ",,Reported: CDP (Reviewed),7,Scope 2 emissions arising from the purchased electricity consumption.,3.59,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000mqg1,0.019727457,0.010771913,0.014300927,0.011259795,0.569924812,3.589618462
12798,National Australia Bank,Yes,NAB AU,AU000000NAB4,Australia,Financials,30/06/2016," 18,373.00 ",,Reported: CDP (Reviewed),7," 120,799.00 ",  ," 131,657.00 ",,Reported: CDP (Reviewed),7,"In the UK, our operations bought government certified renewable electricity under the UK Renewable Energy Guarantee of Origin Scheme. In Australia, we purchased GreenPower Renewable Energy Certificates as an emissions reduction activity due to our tri-generation plant being offline for part of the year 2016 environmental reporting year. We have classed both these renewable energy purchases as zero emissions under a market-based instruments approach, and as such, reduced our total location-based Scope 2 emissions by 12,144 tCO2-e.",4.83,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000nab4,0.017167485,0.010706288,0.010572266,0.011560756,0.561654135,4.834837286
13115,Newcrest Mining,Yes,NCM AU,AU000000NCM7,Australia,Materials,30/06/2016," 1,381,583.00 ",,Reported: CDP (Reviewed),7,, NA ," 775,393.00 ",,Reported: CDP (Reviewed),7,,598.50,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000ncm7,0.0307866,0.015740507,0.014968744,0.018570652,0.273182957,598.4950055
50096,Orora,Yes,ORA AU,AU000000ORA8,Australia,Materials,30/06/2016," 351,719.00 ",,Reported: CDP (Reviewed),7,, NA ," 332,460.00 ",,Reported: CDP (Reviewed),7,"All Scope 2 Emissions come for purchased electricity. Local, regional or national default electricity emissions factors, as appropriate,  have been used to calculate Scope 2 emissions.",243.93,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000ora8,0.018076398,0.013723799,0.01239085,0.015609173,0.39924812,243.9340837
14049,Origin Energy,Yes,ORG AU,AU000000ORG5,Australia,Energy,30/06/2016," 16,984,672.00 ",,Reported: CDP (Reviewed),7," 1,270,254.00 ",  ," 1,271,754.00 ",,Reported: CDP (Reviewed),7,Scope 2 not available for non-operated facilities and overseas operations,2101.53,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000org5,0.031266255,0.015563065,0.018446387,0.015741431,0.394736842,2101.528349
13838,Oil Search,Yes,OSH AU,PG0008579883,Australia,Energy,31/12/2016," 936,720.00 ",,Reported: CDP (Reviewed),7,, NA ," 4,739.00 ",,Reported: CDP (Reviewed),7,"We are not reporting a Scope 2, market-based figure",761.75,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,pg0008579883,0.024527992,0.013192744,0.01535671,0.017976665,0.295238095,761.7536876
14275,PanAust,Yes,PNA AU,AU000000PNA4,Australia,Materials,31/12/2016," 198,232.00 ",,Reported: CDP (Not Reviewed),,, NA ," 53,538.00 ",,Reported: CDP (Not Reviewed),,,357.83,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000pna4,,,,,0,357.8313656
14581,Perpetual Investments,Yes,PPT AU,AU000000PPT9,Australia,Financials,30/06/2016,,,,," 2,355.80 ",  ," 2,059.50 ",,Reported: CDP (Not Reviewed),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000ppt9,0.01718633,0.012919267,0.017183711,0.028079676,0.071929825,539.2810767
14842,Platinum Asset Management,Yes,PTM AU,AU000000PTM6,Australia,Financials,30/06/2016, -   , 160 ,"Issue Raised, see comments (estimate shown for comparison): Gamma GLM",1,, NA , 316.70 ,,Reported: CDP (Reviewed),7,,1.89,Location-based,93,152,18,48,177,90,135,102,86,74,128,87,97,66,87,156,98,156,73,62,26,0,171,109,33,21,0,96,114,27,66,0.19,0.02,0.08,0.24,0.17,0.24,au000000ptm6,0.022829112,0.018136774,0.023033291,0.019135355,0.251378446,1.886128037
15341,Qantas Airways,Yes,QAN AU,AU000000QAN2,Australia,Industrials,28/06/2017," 12,070,500.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 69,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,1002.64,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000qan2,0.021019816,0.015622826,0.017992963,0.016473839,0.360651629,1002.636365
15366,QBE Insurance Group,Yes,QBE AU,AU000000QBE9,Australia,Financials,31/12/2016," 8,686.00 ",,Reported: CDP (Reviewed),7,, NA ," 22,324.00 ",,Reported: CDP (Reviewed),7,,2.63,Location-based,102,222,100,102,78,76,118,116,101,107,96,84,128,117,120,100,106,100,72,120,71,101,144,107,44,79,46,0,0,73,30,0.06,0.12,0.25,0.14,0.27,0.07,au000000qbe9,0.021186614,0.015131938,0.013779017,0.013580789,0.482706767,2.625296309
50091,REA Group,Yes,REA AU,AU000000REA9,Australia,Information Technology,29/06/2017,, 800 ,Estimated: Gamma GLM,5,, NA ,," 6,800 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,15.02,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000rea9,0.01728673,0.013025988,0.016959934,0.017750533,0.305513784,15.01649839
15501,Ramsay Health Care,Yes,RHC AU,AU000000RHC8,Australia,Health Care,28/06/2017," 23,330.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 130,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,23.36,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000rhc8,0.016212279,0.012848174,0.015475321,0.012524449,0.526315789,23.3586272
58298,South32,Yes,S32 AU,AU000000S320,Australia,Materials,30/06/2016," 11,200,056.00 ",,Reported: CDP (Reviewed),7," 12,293,416.00 ",  ," 20,507,197.00 ",,Reported: CDP (Reviewed),7,,4042.24,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000s320,0.032861573,0.020841066,0.022188298,0.017466564,0.317293233,4042.235375
37230,Saracen Mineral Holdings,Yes,SAR AU,,Australia,Materials,30/06/2016," 126,806.00 ",,Reported: CDP (Not Reviewed),,, NA , 62.00 ,,Reported: CDP (Not Reviewed),,From NGER submission FY2016,629.77,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,629.7741375
53669,Scentre Group,Yes,SCG AU,AU000000SCG8,Australia,Real Estate,31/12/2016," 19,431.00 ",,Reported: CDP (Reviewed),7,, NA ," 283,594.00 ",,Reported: CDP (Reviewed),7,,161.58,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000scg8,0.014429499,0.012208819,0.012168865,0.013908739,0.469172932,161.575417
16573,SEEK,Yes,SEK AU,AU000000SEK6,Australia,Industrials,28/06/2017,," 1,200 ",Estimated: Gamma GLM,5,, NA ,," 10,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,14.33,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000sek6,0.017462761,0.011319004,0.016638008,0.019593441,0.236340852,14.33178072
31681,Sandfire Resources NL,Yes,SFR AU,AU000000SFR8,Australia,Materials,30/06/2016," 86,495.00 ",,Reported: CDP (Not Reviewed),,, NA , 154.00 ,,Reported: CDP (Not Reviewed),,,244.62,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000sfr8,0.028800226,0.019737364,0.024935681,0.028208676,0.071177945,244.6191632
17028,Sims Metal Management,Yes,SGM AU,AU000000SGM7,Australia,Materials,30/06/2016," 187,634.00 ",,Reported: CDP (Reviewed),7,, NA ," 105,393.00 ",,Reported: CDP (Reviewed),7,,86.30,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000sgm7,0.028273545,0.02286647,0.023501042,0.033688987,0.035839599,86.29913886
17770,Stockland,Yes,SGP AU,AU000000SGP0,Australia,Real Estate,30/06/2016," 35,036.00 ",,Reported: CDP (Reviewed),7," 89,881.00 ",  ," 90,259.00 ",,Reported: CDP (Reviewed),7,"We have been accounting for our GHG emissions in line with the market-based approach prior to the new distinction between location- and market-based approaches. Our carbon strategy does not involve procuring RECs to offset emissions, but rather building low carbon operations into the assets. For example, we report the Scope 2 GHG emissions for the Piccadilly Centre based on emissions factors specific to the natural gas trigeneration plant operated by a third party under a power purchasing agreement. While the PPA operator has no formal certificates available for the trigeneration plant, we calculate an emissions factor specific to this plant in line with the NGER Act. Thus our location-based Scope 2 emissions are different to what is reported in our annual report.",73.65,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000sgp0,0.014309409,0.01049085,0.012577294,0.012792119,0.513533835,73.65128592
17379,Sonic Healthcare,Yes,SHL AU,AU000000SHL7,Australia,Health Care,29/06/2017," 8,386.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 85,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,24.34,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000shl7,0.016825723,0.010418426,0.011581913,0.011216831,0.571428571,24.33663595
17516,Spark Infrastructure Group,Yes,SKI AU,,Australia,Utilities,30/06/2016," 18,927.10 ",,Reported: CDP (Not Reviewed),,, NA ," 1,042,178.77 ",,Reported: CDP (Not Reviewed),,,12926.13,Location-based,86,64,93,107,92,91,111,128,67,87,69,95,100,102,104,100,92,100,83,111,227,88,25,106,424,20,0,618,44,986,619,0.11,0.12,0.19,0.00,0.00,0.08,,,,,,0,12926.12827
16310,Santos,Yes,STO AU,AU000000STO6,Australia,Energy,31/12/2016," 5,040,000.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 470,000 ",Estimated: Oil & Gas Extraction,6,,2124.13,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000sto6,0.038376148,0.020008707,0.022078544,0.019043957,0.254636591,2124.132614
44950,Super Retail Group,Yes,SUL AU,AU000000SUL0,Australia,Consumer Discretionary,30/06/2016, 785.00 ,,Reported: CDP (Not Reviewed),,, NA ," 82,836.00 ",,Reported: CDP (Not Reviewed),,,47.40,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000sul0,0.021005956,0.01701765,0.023700276,0.020496363,0.207769424,47.39855233
17937,Suncorp Group,Yes,SUN AU,AU000000SUN6,Australia,Financials,30/06/2016," 5,228.00 ",,Reported: CDP (Reviewed),7,, NA ," 28,199.00 ",,Reported: CDP (Reviewed),7,,3.63,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000sun6,0.015311849,0.01122456,0.011226066,0.014060438,0.463659148,3.628148187
21437,Sydney Airport,Yes,SYD AU,AU000000SYD9,Australia,Industrials,31/12/2016," 5,746.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 92,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,96.27,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000syd9,0.015830627,0.011786038,0.012816937,0.010716006,0.586466165,96.27491905
19357,Transurban Group,Yes,TCL AU,AU000000TCL6,Australia,Industrials,29/06/2017," 2,020.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 31,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,16.03,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000tcl6,0.013492616,0.011533812,0.010719036,0.008125028,0.660150376,16.02889277
18519,Telstra Corporation,Yes,TLS AU,AU000000TLS2,Australia,Telecommunication Services,30/06/2016," 50,643.00 ",,Reported: CDP (Reviewed),7,, NA ," 1,303,167.00 ",,Reported: CDP (Reviewed),7,"Regarding market-based scope 2 emissions, Telstra does not have any low emissions contractual instruments or specific supplier emission factor data in place or available in the reporting period. In FY16, Telstra requested our electricity retailers to provide generator-specific and average scope 2 emission factors however data has not been provided. Electricity retailers in Australia are not required to release this information.",63.39,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000tls2,0.013357253,0.014871027,0.015839803,0.015873589,0.391478697,63.38821507
19171,Toll Holdings,Yes,TOL AU,,Australia,Industrials,30/06/2016," 504,195.00 ",,Reported: CDP (Not Reviewed),,, NA ," 73,578.00 ",,Reported: CDP (Not Reviewed),,,136.37,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,136.3720074
31682,TPG Telecom,Yes,TPM AU,AU000000TPM6,Australia,Telecommunication Services,30/07/2016,," 15,000 ",Estimated: Gamma GLM,5,, NA ,," 180,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,111.96,Location-based,69,89,102,61,46,117,56,62,65,75,84,69,136,83,74,101,88,101,65,104,260,81,103,81,46,286,0,77,0,88,62,0.24,0.11,0.25,0.11,0.18,0.10,au000000tpm6,0.023223241,0.019452084,0.028176651,0.015660607,0.398245614,111.9602225
59908,Tronox,Yes,TROX US,AU000XINEOA7,Australia,Materials,31/12/2016,," 1,400,000 ",Estimated: Carried Forwards,5,, NA ,," 310,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,817.01,Location-based,75,22,74,77,125,100,139,126,91,124,97,112,116,80,122,116,99,116,101,90,217,39,34,96,199,22,0,76,90,322,182,0.05,0.07,0.11,0.01,0.05,0.13,au000xineoa7,0.055633316,0.038982013,0.033948706,0.035967116,0.029072682,817.0090779
36584,Treasury Wine Estates,Yes,TWE AU,AU000000TWE9,Australia,Consumer Staples,28/06/2017,," 78,000 ",Estimated: Gamma GLM,3,, NA ,," 44,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,63.84,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000twe9,0.022125654,0.01491123,0.020542173,0.021543836,0.182205514,63.84493008
60580,Vicinity Centres,Yes,VCX AU,0,Australia,Real Estate,31/12/2016," 6,485.00 ",,Reported: CDP (Not Reviewed),,, NA ," 203,294.00 ",,Reported: CDP (Not Reviewed),,,213.66,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,0,,,,,0,213.6612244
54739,Vocus Group Limited,Yes,VOC AU,,Australia,Telecommunication Services,28/06/2017,," 21,000 ",Estimated: Gamma GLM,3,, NA ,," 210,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,3,,168.27,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,168.2716823
50099,Village Roadshow,Yes,VRL AU,AU000000VRL0,Australia,Consumer Discretionary,30/06/2016," 4,160.00 ",,Reported: CDP (Not Reviewed),,, NA ," 61,574.00 ",,Reported: CDP (Not Reviewed),,,86.98,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000vrl0,0.022191568,0.01852555,0.025861554,0.017643269,0.30952381,86.98310198
19051,Westpac Banking Corporation,Yes,WBC AU,AU000000WBC1,Australia,Financials,30/06/2016," 11,103.00 ",,Reported: CDP (Reviewed),7,, NA ," 145,599.00 ",,Reported: CDP (Reviewed),7,,5.02,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000wbc1,0.017342389,0.011274499,0.01174969,0.015382156,0.412531328,5.02495772
20592,Wesfarmers,Yes,WES AU,AU000000WES1,Australia,Consumer Staples,30/06/2016," 1,357,284.00 ",,Reported: CDP (Reviewed),7,, NA ," 2,548,187.00 ",,Reported: CDP (Reviewed),7,"Scope 2 emissions are indirect emissions from the electricity used by our operations. For Wesfarmers, most of these emissions come from electricity.",81.41,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000wes1,0.014787126,0.009927555,0.02039015,0.013929994,0.467669173,81.40639529
20629,Westfield Corporation,Yes,WFD AU,AU000000WFD0,Australia,Real Estate,31/12/2016," 6,588.00 ",,Reported: CDP (Reviewed),7," 73,190.00 ",  ," 59,798.00 ",,Reported: CDP (Reviewed),7,,71.07,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000wfd0,0.014885332,0.014427696,,,0,71.06538393
21426,Whitehaven Coal,Yes,WHC AU,AU000000WHC8,Australia,Energy,28/06/2017,," 1,800,000 ",Estimated: Coal Extraction,6,, NA ,," 290,000 ",Estimated: Coal Extraction,6,,1563.10,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000whc8,0.045350531,0.023293718,0.021973732,0.022445124,0.158897243,1563.095977
20792,WorleyParsons,Yes,WOR AU,AU000000WOR2,Australia,Energy,30/06/2016," 19,096.00 ",,Reported: CDP (Reviewed),7,, NA ," 40,565.00 ",,Reported: CDP (Reviewed),7,No market based information available in FY16.  We are engaging with suppliers to start gathering this information for FY17 and beyond.,10.53,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000wor2,0.044402909,0.028470525,0.022167793,0.025763992,0.098997494,10.53234591
20780,Woolworths Limited,Yes,WOW AU,AU000000WOW2,Australia,Consumer Staples,30/06/2016," 1,329,479.00 ",,Reported: CDP (Reviewed),7,, NA ," 2,459,532.00 ",,Reported: CDP (Reviewed),7,,89.23,Location-based,125,118,74,109,96,113,98,116,108,97,86,108,102,103,54,98,118,98,104,76,80,45,154,92,63,107,0,0,171,37,65,0.30,0.12,0.04,0.22,0.18,0.18,au000000wow2,0.016981891,0.009602785,0.009572887,0.01142619,0.564160401,89.22659675
20771,Woodside Petroleum,Yes,WPL AU,AU000000WPL2,Australia,Energy,31/12/2016," 3,520,000.00 ",,Reported: CDP (Reviewed),7,, NA ," 8,600.00 ",,Reported: CDP (Reviewed),7,,865.91,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,au000000wpl2,0.022202364,0.011595434,0.014799525,0.015222501,0.419047619,865.9141104
20614,Western Areas,Yes,WSA AU,,Australia,Materials,30/06/2016," 14,641.00 ",,Reported: CDP (Not Reviewed),," 41,965.00 ",  ,,,,,,371.55,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,371.5523466
